onset_time,instrument_label,onset_phoneme,coda_phoneme,dataset,participant_id,subset,csv_file_path,wav_file_path
0.848979591,sd,t,a,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
1.683446712,kd,p,u,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
1.883673469,hhc,ts,x,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
2.11632653,kd,p,u,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
2.292970521,hhc,ts,x,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
2.553061224,sd,t,a,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
3.381632653,kd,p,u,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
3.575510204,hhc,ts,x,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
3.789795918,kd,p,u,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
3.989795918,hhc,ts,x,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
4.230385487,sd,t,a,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
5.134693877,kd,p,u,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
5.320408163,hhc,ts,x,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
5.555374149,kd,p,u,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
5.748979591,hhc,ts,x,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
5.997278911,sd,t,a,LVT,IsaP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/IsaP3.wav
0.00047619,kd,p,u,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
0.087755102,hhc,ts,x,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
0.420408163,kd,p,u,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
0.567346938,hhc,ts,x,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
0.828571428,sd,t,a,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
1.726530612,kd,p,u,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
1.868367346,hhc,ts,x,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
2.147959183,kd,p,u,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
2.315306122,hhc,ts,x,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
2.521428571,sd,t,a,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
3.446938775,kd,p,u,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
3.598979591,hhc,ts,x,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
3.833673469,kd,p,u,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
3.989795918,hhc,ts,x,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
4.243877551,sd,t,a,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
5.170408163,kd,p,u,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
5.320408163,hhc,ts,x,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
5.555374149,kd,p,u,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
5.732653061,hhc,ts,x,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
6.012244897,sd,t,a,LVT,JOlP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JOlP3.wav
0.00047619,kd,p,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
0.181405895,hhc,t,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
0.448435374,kd,p,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
0.635646258,hhc,t,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
0.863492063,sd,k,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
1.732789115,kd,p,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
1.909841269,hhc,t,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
2.153650793,kd,p,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
2.343764172,hhc,t,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
2.58031746,sd,k,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
3.448163265,kd,p,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
3.638276643,hhc,t,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
3.89079365,kd,p,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
4.072199546,hhc,t,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
4.298594104,sd,k,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
5.169342403,kd,p,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
5.35510204,hhc,t,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
5.593106575,kd,p,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
5.775963718,hhc,t,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
6.009614512,sd,k,x,LVT,JSiP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JSiP3.wav
0.00047619,kd,p,u,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
0.212244897,hhc,ts,x,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
0.43877551,kd,p,u,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
0.669387755,hhc,ts,x,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
0.861224489,sd,t,a,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
1.711020408,kd,p,u,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
1.947573696,hhc,ts,x,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
2.14494331,kd,p,u,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
2.352471655,hhc,ts,x,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
2.538231292,sd,t,a,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
3.430612244,kd,p,u,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
3.661224489,hhc,ts,x,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
3.881632653,kd,p,u,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
4.108163265,hhc,ts,x,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
4.281632653,sd,t,a,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
5.149024943,kd,p,u,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
5.383673469,hhc,ts,x,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
5.591836734,kd,p,u,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
5.818367346,hhc,ts,x,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
6.012244897,sd,t,a,LVT,JoSP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/JoSP3.wav
0.00047619,kd,p,u,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
0.222766439,hhc,ts,x,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
0.412879818,kd,p,u,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
0.636371882,hhc,ts,x,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
0.838095238,sd,t,a,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
1.70956916,kd,p,u,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
1.933061224,hhc,ts,x,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
2.118095238,kd,p,u,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
2.292970521,hhc,ts,x,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
2.544036281,sd,t,a,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
3.434376417,kd,p,u,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
3.642630385,hhc,ts,x,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
3.841451247,kd,p,u,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
4.017777777,hhc,ts,x,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
4.249977324,sd,t,a,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
5.127981859,kd,p,u,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
5.350748299,hhc,ts,x,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
5.555374149,kd,p,u,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
5.748390022,hhc,ts,x,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
5.968979591,sd,t,a,LVT,MCoP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MCoP3.wav
0.00047619,kd,p,u,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
0.124807256,hhc,ts,x,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
0.38877551,kd,p,u,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
0.541315192,hhc,ts,x,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
0.735782312,sd,t,a,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
1.652970521,kd,p,u,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
1.848888888,hhc,ts,x,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
2.086893424,kd,p,u,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
2.295873015,hhc,ts,x,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
2.47292517,sd,t,a,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
3.33786848,kd,p,u,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
3.535238095,hhc,ts,x,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
3.751473922,kd,p,u,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
3.973514739,hhc,ts,x,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
4.179591836,sd,t,a,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
5.045986394,kd,p,u,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
5.25786848,hhc,ts,x,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
5.500226757,kd,p,u,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
5.725170068,hhc,ts,x,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
5.881904761,sd,t,a,LVT,MafP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MafP3.wav
0.00047619,kd,p,u,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
0.174489795,hhc,ts,x,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
0.464399092,kd,p,u,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
0.664671201,hhc,ts,x,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
0.873650793,sd,t,a,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
1.704081632,kd,p,u,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
1.947959183,hhc,ts,x,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
2.197959183,kd,p,u,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
2.437755102,hhc,ts,x,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
2.645918367,sd,t,a,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
3.408979591,kd,p,u,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
3.645532879,hhc,ts,x,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
3.851609977,kd,p,u,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
4.067845804,hhc,ts,x,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
4.281179138,sd,t,a,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
5.149024943,kd,p,u,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
5.352199546,hhc,ts,x,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
5.533605442,kd,p,u,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
5.771609977,hhc,ts,x,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
5.98494331,sd,t,a,LVT,MarP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/MarP3.wav
0.00047619,kd,ʡʢ,u,LVT,NorP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP3.wav
0.153832199,hhc,ts,x,LVT,NorP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP3.wav
0.435714285,kd,ʡʢ,u,LVT,NorP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP3.wav
0.581632653,hhc,ts,x,LVT,NorP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP3.wav
0.833673469,sd,ʔ,a,LVT,NorP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP3.wav
1.683446712,kd,ʡʢ,u,LVT,NorP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP3.wav
1.822448979,hhc,ts,x,LVT,NorP,Frase,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP.csv,../AVP-LVT_Dataset/LVT_Dataset/Frase/NorP3.wav
