onset_time,instrument_label,onset_phoneme,coda_phoneme,dataset,participant_id,subset,csv_file_path,wav_file_path
17.3061224488095,hhc,t,ɯ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
17.6257596368095,hho,k,a,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
17.9849433108095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
18.5001360548095,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
18.6634013608095,hhc,t,ɯ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
18.9699773238095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
19.3037641728095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
19.6429931968095,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
19.9495691608095,hhc,t,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
20.3014965988095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
20.6117006798095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
21.0851700678095,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
21.2611337868095,hhc,t,ɯ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
21.5441269838095,hho,k,a,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
21.9123809528095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
22.4076190478095,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
22.5817687078095,hhc,t,ɯ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
23.2239455778095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
23.7082993198095,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
23.8817233558095,hhc,t,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
24.1581859408095,hho,k,a,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
24.5264399088095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
24.9944671198095,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
25.1704308388095,hhc,t,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
25.4643083898095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
25.8289342408095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
26.3042176868095,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
26.4439002268095,hhc,t,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Improvisation_Personal.wav
0.004716552809524,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
0.548934240809524,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
1.02421768680952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
1.22181405880952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
1.91092970480952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
2.33215419480952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
2.48780045380952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
3.15845804980952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
3.63827664380952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
3.81877550980952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
4.45823129280952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
4.88816326480952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
5.07773242580952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
5.69768707480952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
6.18068027180952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
6.36571428580952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
7.01696145080952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
7.44870748280952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
7.63102040780952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
8.30585033980952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
8.78895691580952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
8.97006802680952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
9.65698412680952,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
10.1490476188095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
10.2991609978095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
11.0078911568095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
11.4801814058095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
11.6454421768095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
12.3225396828095,kd,p,u,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Kick_Personal.wav
0.076258503809524,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
0.330340135809524,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
1.04360544180952,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
1.60544217680952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
1.76417233580952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
2.34972789080952,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
2.89972789080952,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
3.06031746080952,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
3.65074829980952,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
4.18340136080952,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
4.36095238080952,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
4.95789115680952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
5.49115646280952,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
5.66258503380952,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
6.25993197280952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
6.78820861680952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
6.96235827680952,sd,t,i,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
7.56707482980952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
8.10612244880952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
8.25306122480952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
8.86809523780952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
9.40891156480952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
9.57913832180952,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
10.1762585038095,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
10.6905442178095,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
10.8426303858095,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
11.4793197278095,sd,t,ɪ,AVP,P11,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_11/P11_Snare_Personal.wav
0.105941043,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
0.5630839,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
0.781678005,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
1.463764172,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
1.905487528,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
2.102131519,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
2.840816327,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
3.285079365,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
3.487346939,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
4.206621315,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
4.64399093,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
4.845170068,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
5.539954649,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
5.969886621,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
6.166712018,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
6.882358277,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
7.297777778,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
7.471927438,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
8.26829932,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
8.70185941,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
8.912290249,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
9.705941043,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
10.135873016,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
10.336326531,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
11.109115646,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
11.698684807,hhc,kg,h,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHclosed_Personal.wav
0.087891156,hho,kʃ,x,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHopened_Personal.wav
0.505668934,hho,kʃ,x,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHopened_Personal.wav
0.785668934,hho,kʃ,x,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHopened_Personal.wav
1.507573696,hho,kʃ,x,AVP,P12,personal,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHopened_Personal.csv,../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_12/P12_HHopened_Personal.wav
