segment_path,instrument_label,participant_id,dataset,original_wav,onset_time
../segments/AVP_P16_hhc_1073.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,3.3059410427551086
../segments/AVP_P16_hhc_1074.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,3.4492517007550987
../segments/AVP_P16_hhc_1075.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,4.078730158755093
../segments/AVP_P16_hhc_1076.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,4.632018140755093
../segments/AVP_P16_hhc_1077.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,4.782585033755083
../segments/AVP_P16_hhc_1078.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,5.396643990755109
../segments/AVP_P16_hhc_1079.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,5.942675736755092
../segments/AVP_P16_hhc_1080.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,6.0823582767550874
../segments/AVP_P16_hhc_1081.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,6.710022675755084
../segments/AVP_P16_hhc_1082.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,7.246077097755091
../segments/AVP_P16_hhc_1083.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,7.382131519755092
../segments/AVP_P16_hhc_1084.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,8.011609977755086
../segments/AVP_P16_hhc_1085.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,8.505941042755097
../segments/AVP_P16_hhc_1086.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,8.656507936755105
../segments/AVP_P16_hhc_1087.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,9.314104308755104
../segments/AVP_P16_hhc_1088.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,9.8465306117551
../segments/AVP_P16_hhc_1089.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,9.998004534755095
../segments/AVP_P16_hhc_1090.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,10.624761904755104
../segments/AVP_P16_hhc_1091.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,11.124535147755097
../segments/AVP_P16_hhc_1092.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHclosed_Personal.wav,11.276916099755084
../segments/AVP_P16_hho_1093.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,0.165804989
../segments/AVP_P16_hho_1094.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,0.675555556
../segments/AVP_P16_hho_1095.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,0.825487528
../segments/AVP_P16_hho_1096.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,1.462947846
../segments/AVP_P16_hho_1097.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,2.021043084
../segments/AVP_P16_hho_1098.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,2.143582766
../segments/AVP_P16_hho_1099.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,2.766439909
../segments/AVP_P16_hho_1100.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,3.310294785
../segments/AVP_P16_hho_1101.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,3.445804989
../segments/AVP_P16_hho_1102.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,4.085170068
../segments/AVP_P16_hho_1103.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,4.641814059
../segments/AVP_P16_hho_1104.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,4.803628118
../segments/AVP_P16_hho_1105.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,5.360090703
../segments/AVP_P16_hho_1106.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,5.850249433
../segments/AVP_P16_hho_1107.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,5.982040816
../segments/AVP_P16_hho_1108.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,6.700408163
../segments/AVP_P16_hho_1109.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,7.198185941
../segments/AVP_P16_hho_1110.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,7.339773243
../segments/AVP_P16_hho_1111.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,8.016598639
../segments/AVP_P16_hho_1112.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,8.501405896
../segments/AVP_P16_hho_1113.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,8.673106576
../segments/AVP_P16_hho_1114.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,9.303219955
../segments/AVP_P16_hho_1115.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,9.827845805
../segments/AVP_P16_hho_1116.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_HHopened_Personal.wav,9.986031746
../segments/AVP_P16_kd_1117.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,0.068888889
../segments/AVP_P16_hhc_1118.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,0.366666667
../segments/AVP_P16_kd_1119.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,0.511564626
../segments/AVP_P16_sd_1120.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,0.697142857
../segments/AVP_P16_hhc_1121.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,1.041269841
../segments/AVP_P16_sd_1122.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,1.203809524
../segments/AVP_P16_kd_1123.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,1.384580499
../segments/AVP_P16_hhc_1124.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,1.701587302
../segments/AVP_P16_kd_1125.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,1.852154195
../segments/AVP_P16_sd_1126.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,2.03537415
../segments/AVP_P16_hhc_1127.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,2.536054422
../segments/AVP_P16_kd_1128.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,2.694421769
../segments/AVP_P16_hhc_1129.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,2.996462585
../segments/AVP_P16_kd_1130.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,3.138503401
../segments/AVP_P16_sd_1131.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,3.320816327
../segments/AVP_P16_hhc_1132.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,3.626666667
../segments/AVP_P16_sd_1133.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,3.775782313
../segments/AVP_P16_kd_1134.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,3.973877551
../segments/AVP_P16_hhc_1135.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,4.228571429
../segments/AVP_P16_kd_1136.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,4.459319728
../segments/AVP_P16_sd_1137.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,4.638367347
../segments/AVP_P16_hhc_1138.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,4.95292517
../segments/AVP_P16_sd_1139.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,5.087346939
../segments/AVP_P16_kd_1140.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,5.278911565
../segments/AVP_P16_sd_1141.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,5.542857143
../segments/AVP_P16_sd_1142.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,5.758367347
../segments/AVP_P16_sd_1143.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,5.923809524
../segments/AVP_P16_hhc_1144.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,6.262857143
../segments/AVP_P16_sd_1145.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,6.423129252
../segments/AVP_P16_kd_1146.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,6.592653061
../segments/AVP_P16_hhc_1147.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,6.920816327
../segments/AVP_P16_kd_1148.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,7.07537415
../segments/AVP_P16_sd_1149.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,7.239727891
../segments/AVP_P16_kd_1150.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,7.529251701
../segments/AVP_P16_hhc_1151.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,7.808979592
../segments/AVP_P16_hhc_1152.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,8.054965986
../segments/AVP_P16_kd_1153.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,8.24399093
../segments/AVP_P16_hhc_1154.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,8.50829932
../segments/AVP_P16_hhc_1155.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,8.74739229
../segments/AVP_P16_kd_1156.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,8.853877551
../segments/AVP_P16_kd_1157.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,8.956190476
../segments/AVP_P16_hhc_1158.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,9.223582766
../segments/AVP_P16_kd_1159.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,9.397278912
../segments/AVP_P16_sd_1160.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,9.548752834
../segments/AVP_P16_hhc_1161.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,9.859591837
../segments/AVP_P16_sd_1162.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,10.0
../segments/AVP_P16_kd_1163.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,10.200816327
../segments/AVP_P16_sd_1164.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,10.356462585
../segments/AVP_P16_hhc_1165.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,10.483265306
../segments/AVP_P16_kd_1166.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,10.633469388
../segments/AVP_P16_sd_1167.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,10.800544218
../segments/AVP_P16_hhc_1168.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,11.16553288
../segments/AVP_P16_sd_1169.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,11.307755102
../segments/AVP_P16_kd_1170.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,11.494965986
../segments/AVP_P16_hhc_1171.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,11.804081633
../segments/AVP_P16_kd_1172.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,11.95047619
../segments/AVP_P16_sd_1173.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,12.137142857
../segments/AVP_P16_kd_1174.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,12.796734694
../segments/AVP_P16_hhc_1175.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,13.11292517
../segments/AVP_P16_kd_1176.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,13.274013605
../segments/AVP_P16_sd_1177.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,13.456326531
../segments/AVP_P16_hhc_1178.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,13.939591837
../segments/AVP_P16_kd_1179.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,14.160544218
../segments/AVP_P16_hhc_1180.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,14.423129252
../segments/AVP_P16_kd_1181.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,14.634013605
../segments/AVP_P16_sd_1182.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,14.780408163
../segments/AVP_P16_kd_1183.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,15.401360544
../segments/AVP_P16_hhc_1184.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,15.727346939
../segments/AVP_P16_kd_1185.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,15.866122449
../segments/AVP_P16_sd_1186.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,16.057687075
../segments/AVP_P16_hhc_1187.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,16.380408163
../segments/AVP_P16_sd_1188.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,16.513741497
../segments/AVP_P16_kd_1189.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,16.722176871
../segments/AVP_P16_hhc_1190.wav,hhc,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,17.017687075
../segments/AVP_P16_kd_1191.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,17.186394558
../segments/AVP_P16_sd_1192.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,17.360544218
../segments/AVP_P16_hho_1193.wav,hho,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Improvisation_Personal.wav,17.697414966
../segments/AVP_P16_kd_1194.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,0.234376417
../segments/AVP_P16_kd_1195.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,0.728344671
../segments/AVP_P16_kd_1196.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,0.896598639
../segments/AVP_P16_kd_1197.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,1.564535147
../segments/AVP_P16_kd_1198.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,2.079637188
../segments/AVP_P16_kd_1199.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,2.257414966
../segments/AVP_P16_kd_1200.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,2.910884354
../segments/AVP_P16_kd_1201.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,3.366530612
../segments/AVP_P16_kd_1202.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,3.551201814
../segments/AVP_P16_kd_1203.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,4.196643991
../segments/AVP_P16_kd_1204.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,4.66430839
../segments/AVP_P16_kd_1205.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,4.840272109
../segments/AVP_P16_kd_1206.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,5.450884354
../segments/AVP_P16_kd_1207.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,5.958276644
../segments/AVP_P16_kd_1208.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,6.142040816
../segments/AVP_P16_kd_1209.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,6.769886621
../segments/AVP_P16_kd_1210.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,7.297959184
../segments/AVP_P16_kd_1211.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,7.482312925
../segments/AVP_P16_kd_1212.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,8.085714286
../segments/AVP_P16_kd_1213.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,8.560090703
../segments/AVP_P16_kd_1214.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,8.721995465
../segments/AVP_P16_kd_1215.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,9.370068027
../segments/AVP_P16_kd_1216.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,9.833106576
../segments/AVP_P16_kd_1217.wav,kd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Kick_Personal.wav,10.023129252
../segments/AVP_P16_sd_1218.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,0.181768707
../segments/AVP_P16_sd_1219.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,0.337777778
../segments/AVP_P16_sd_1220.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,1.018956916
../segments/AVP_P16_sd_1221.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,1.528707483
../segments/AVP_P16_sd_1222.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,1.695782313
../segments/AVP_P16_sd_1223.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,2.331428571
../segments/AVP_P16_sd_1224.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,2.864036281
../segments/AVP_P16_sd_1225.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,3.0338322
../segments/AVP_P16_sd_1226.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,3.607437642
../segments/AVP_P16_sd_1227.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,4.131882086
../segments/AVP_P16_sd_1228.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,4.280634921
../segments/AVP_P16_sd_1229.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,4.90739229
../segments/AVP_P16_sd_1230.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,5.424399093
../segments/AVP_P16_sd_1231.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,5.565306122
../segments/AVP_P16_sd_1232.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,6.245918367
../segments/AVP_P16_sd_1233.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,6.760204082
../segments/AVP_P16_sd_1234.wav,sd,P16,AVP,../../AVP-LVT_Dataset/AVP_Dataset/Personal/Participant_16/P16_Snare_Personal.wav,6.928253968
